run_id,cycle,tau_t,sigma_t,switch_cycle,tau,sigma,tau_after,sigma_after,s1,s2,peer_signal,price_1,markup_1,unit_cost_1,quantity_1,profit_1,elasticity_1,price_2,markup_2,unit_cost_2,quantity_2,profit_2,elasticity_2,rho,gamma,delta
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,69,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6840996317999999,0.3159003682000001,0.6840996317999999,18.9304117026211,18.025539399619195,0.995,342.04981589999994,,0.3076804628288837,20.268432456675537,18.211784319123733,1.055,157.95018410000006,,0.8336408389854049,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,70,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6835996327999999,0.31640036720000014,0.6835996327999999,18.978891117490043,18.074262429638235,0.995,341.79981639999994,,0.27086260536923346,20.310010833841762,18.251195103167547,1.055,158.20018360000006,,0.7316148740845613,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,71,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6828396343199996,0.3171603656800004,0.6828396343199996,19.02494656161554,18.12054930815632,0.995,341.4198171599998,,0.4349214407506026,19.656249272529937,17.631515898132644,1.055,158.5801828400002,,1.1707180622916764,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,72,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6295197409600003,0.37048025903999976,0.6295197409600003,18.12497877465252,17.216059070002533,0.995,314.75987048000013,,33.526095194415255,18.740290118419647,16.76330816911815,1.055,185.24012951999987,,4.740256848179455,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,73,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6257397485200007,0.3742602514799993,0.6257397485200007,18.213729835919892,17.305256116502406,0.995,312.86987426000036,,0.2,18.858275612498662,16.87514276066224,1.055,187.13012573999964,,0.2127658534162325,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,74,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6265997468000006,0.37340025319999937,0.6265997468000006,18.298043344123897,17.389993310677283,0.995,313.2998734000003,,0.281171592022652,18.970361831873728,16.981385622629126,1.055,186.7001265999997,,0.36655217922007644,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,75,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6280797438400002,0.3719202561599998,0.6280797438400002,18.3781411769177,17.470493645143417,0.995,314.0398719200001,,0.5108152007112436,19.07684374028004,17.08231634149767,1.055,185.9601280799999,,0.6701719592937897,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,76,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6294197411600002,0.37058025883999984,0.6294197411600002,18.454234118071813,17.546968962886243,0.995,314.7098705800001,,0.48793222027582417,19.178001553266036,17.178200524422785,1.055,185.29012941999991,,0.6448431775901161,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,77,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6312197375600004,0.3687802624399997,0.6312197375600004,18.52652241216822,17.61962051474193,0.995,315.60986878000017,,0.6911400964154457,19.274101475602734,17.269290498201645,1.055,184.39013121999983,,0.9206666204289581,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,78,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6329197341600006,0.3670802658399995,0.6329197341600006,18.59519629155981,17.68863948900483,0.995,316.45986708000027,,0.6879563380270274,19.365396401822597,17.355825973291562,1.055,183.54013291999973,,0.92437800995251,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,79,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6344197311600005,0.36558026883999944,0.6344197311600005,18.66043647698182,17.75420751455459,0.995,317.20986558000027,,0.6397848110303505,19.452126581731466,17.438034674626984,1.055,182.79013441999973,,0.8665076954160571,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,80,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6361397277200004,0.3638602722799997,0.6361397277200004,18.722414653132724,17.816497138826858,0.995,318.06986386000017,,0.7730531283376297,19.485349240455005,17.46952534640285,1.055,181.93013613999983,,1.0553469341730044,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,81,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6338597322800005,0.3661402677199995,0.6338597322800005,18.436603162929483,17.52924940997938,0.995,316.92986614000023,,1.0828394544337745,18.58365864021375,16.614842312998814,1.055,183.07013385999977,,3.6605319884380263,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,82,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5737798524399997,0.4262201475600002,0.5737798524399997,17.573621240639277,16.66193089511485,0.995,286.8899262199999,,6.468093022198888,17.731189308288787,15.80681451022634,1.055,213.1100737800001,,3.2012552292346625,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,83,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5715598568799996,0.42844014312000045,0.5715598568799996,17.68994017860731,16.778834350359105,0.995,285.77992843999976,,0.2,17.899629842874347,15.966473784715022,1.055,214.22007156000024,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,84,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5752998494,0.42470015060000005,0.5752998494,17.80044316967694,16.889892632841146,0.995,287.6499247,,0.9886354571590763,18.059648350730626,16.11815009547927,1.055,212.35007530000001,,0.9273196770283343,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,85,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5794398411199997,0.42056015888000037,0.5794398411199997,17.288622290497337,16.37549978944456,0.995,289.7199205599998,,1.1514684311943777,17.73350263081081,15.809007232996032,1.055,210.28007944000018,,1.1006512858270976,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,86,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5976798046400005,0.4023201953599995,0.5976798046400005,17.272183797410968,16.358978690865293,0.995,298.83990232000025,,1.0623244094763402,16.936397969989503,15.053457791459246,1.055,201.16009767999975,,2.4326269862826484,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,87,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5100599798800021,0.48994002011999793,0.5100599798800021,16.458625579495255,15.541332240698752,0.995,255.02998994000103,,166.29779336512206,16.158453739995203,14.31606989573005,1.055,244.97001005999897,,4.271182213814556,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,88,0.1,0.05,90,0.1,0.05,0.0,0.0,0.509179981640002,0.49082001835999794,0.509179981640002,16.630694300520496,15.714265628663814,0.995,254.589990820001,,0.2,16.405531052995443,14.550266400943547,1.055,245.41000917999898,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,89,0.1,0.05,90,0.1,0.05,0.0,0.0,0.515499969000003,0.48450003099999694,0.515499969000003,16.11626810998247,15.197254381891932,0.995,257.7499845000015,,1.1860797223326698,16.64025450034567,14.772753080896369,1.055,242.25001549999848,,0.8540311890073595,0.2,0.7,0.5
