tau,sigma,tau_after,sigma_after,switch_cycle,rho,gamma,delta,cycle,s1_mean,s1_std,s2_mean,s2_std
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,37,0.7095895808199997,0.012537085312232016,0.2904104191800003,0.01253708531223194
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,38,0.7077525844939998,0.012156911371701449,0.2922474155060002,0.012156911371701435
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,39,0.7060155879679999,0.011722987843070645,0.2939844120320001,0.011722987843070621
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,40,0.704293591412,0.011266546738733537,0.295706408588,0.011266546738733564
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,41,0.70260459479,0.010848370616801472,0.29739540520999996,0.010848370616801469
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,42,0.701071597856,0.010452944223639458,0.2989284021439999,0.01045294422363949
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,43,0.6995926008140001,0.010105782759173265,0.3004073991859999,0.010105782759173228
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,44,0.6981536036920002,0.009705260975312666,0.30184639630799986,0.009705260975312652
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,45,0.696837606324,0.009358028538597647,0.30316239367599984,0.009358028538597648
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,46,0.6954876090240002,0.008983968721804406,0.3045123909759998,0.00898396872180438
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,47,0.6941826116340002,0.008630748454330907,0.3058173883659998,0.008630748454330922
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,48,0.6929476141040001,0.008276004358109525,0.30705238589599987,0.00827600435810954
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,49,0.6918136163720001,0.007935760812486274,0.30818638362799994,0.007935760812486311
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,50,0.6906986186019999,0.007665064681095404,0.309301381398,0.007665064681095379
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,51,0.689645620708,0.007357101711736239,0.31035437929199994,0.007357101711736177
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,52,0.688667622664,0.007124075056501206,0.311332377336,0.007124075056501197
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,53,0.6876956246079999,0.006867363302253691,0.31230437539199996,0.00686736330225372
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,54,0.686807626384,0.006598903459666714,0.31319237361600005,0.006598903459666699
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,55,0.685915628168,0.0063247044443012984,0.314084371832,0.006324704444301313
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,56,0.685008629982,0.006105262385628917,0.31499137001800004,0.0061052623856289005
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,57,0.684208631582,0.005875577267447272,0.31579136841800004,0.005875577267447304
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,58,0.683431633136,0.005656836981209396,0.316568366864,0.005656836981209368
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,59,0.682703634592,0.005447304619986326,0.317296365408,0.005447304619986293
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,60,0.6819726360539999,0.005247698879557273,0.318027363946,0.005247698879557253
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,61,0.68132463735,0.005058139639032861,0.31867536264999996,0.005058139639032881
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,62,0.680685638628,0.004871933994444679,0.319314361372,0.004871933994444707
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,63,0.680102639794,0.004734634517772808,0.31989736020599996,0.004734634517772839
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,64,0.679543640912,0.004581393058763774,0.3204563590879999,0.004581393058763744
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,65,0.6790006419980001,0.004434603675412044,0.3209993580019999,0.004434603675412044
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,66,0.6784376431240001,0.004284430349125925,0.3215623568759999,0.00428443034912592
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,67,0.6779486441020002,0.004138826925874819,0.32205135589799994,0.004138826925874816
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,68,0.6764086471820001,0.005677213597751124,0.3235913528179999,0.005677213597751132
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,69,0.6757816484360002,0.006205943640648517,0.3242183515639998,0.006205943640648525
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,70,0.6753966492060002,0.006016328085784702,0.3246033507939998,0.006016328085784703
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,71,0.6750516498960002,0.005866379249576241,0.3249483501039998,0.005866379249576222
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,72,0.6746906506180002,0.005671971415268809,0.3253093493819998,0.005671971415268795
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,73,0.6743686512620002,0.005494244288834169,0.3256313487379998,0.005494244288834177
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,74,0.6740516518960001,0.005292150052935082,0.32594834810399986,0.0052921500529351
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,75,0.673770652458,0.005120990790896373,0.32622934754199984,0.005120990790896376
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,76,0.6711906576180001,0.011108922447511726,0.3288093423819998,0.01110892244751172
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,77,0.6704446591100002,0.011598250495324966,0.32955534088999977,0.011598250495324907
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,78,0.6676416647160002,0.014903605778860326,0.3323583352839998,0.014903605778860343
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,79,0.6640396719200002,0.02043217312282855,0.33596032807999976,0.020432173122828575
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,80,0.6639156721680003,0.020418315816578995,0.33608432783199976,0.020418315816578967
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,81,0.6640666718660003,0.019580111126741413,0.3359333281339997,0.0195801111267414
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,82,0.6616876766240003,0.02795717789192425,0.33831232337599976,0.02795717789192425
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,83,0.6601476797040003,0.028135550987017324,0.33985232029599965,0.028135550987017297
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,84,0.6603146793700002,0.0269568824066641,0.33968532062999973,0.02695688240666409
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,85,0.6597646804700001,0.02641346833163702,0.34023531952999975,0.026413468331637026
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,86,0.6555186889620002,0.02922295950034906,0.3444813110379998,0.029222959500349074
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,87,0.6550916898160002,0.030471970339170238,0.34490831018399987,0.03047197033917023
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,88,0.6459207081580003,0.03261130346010716,0.3540792918419997,0.032611303460107176
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,89,0.6459277081440004,0.03237204827072281,0.35407229185599964,0.03237204827072282
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,90,0.6469277061440003,0.030885887614086997,0.3530722938559997,0.030885887614086976
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,91,0.5314049371899997,0.0382584875052266,0.4685950628100003,0.03825848750522658
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,92,0.5293839412319998,0.03692387279638437,0.4706160587680002,0.036923872796384406
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,93,0.5288809422379999,0.0355393608243053,0.471119057762,0.035539360824305276
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,94,0.5049049901900008,0.027935273863719346,0.4950950098099991,0.02793527386371936
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,95,0.5053289893420009,0.0270064430415657,0.49467101065799907,0.0270064430415657
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,96,0.5059149881700009,0.025977924850322597,0.494085011829999,0.0259779248503226
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,97,0.5066109867780011,0.024928338082744212,0.49338901322199885,0.024928338082744226
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,98,0.5073339853320012,0.023976458179363325,0.49266601466799875,0.023976458179363322
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,99,0.5080639838720014,0.023027954839933827,0.4919360161279986,0.023027954839933813
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,100,0.5087859824280014,0.022112469117328632,0.4912140175719985,0.022112469117328618
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,101,0.5095479809040017,0.02120937098282471,0.49045201909599834,0.0212093709828247
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,102,0.5103679792640017,0.02031832585376403,0.48963202073599826,0.02031832585376404
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,103,0.5145499709000019,0.019816981757733932,0.4854500290999981,0.019816981757733953
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,104,0.515603968792002,0.01859701814721815,0.48439603120799796,0.018597018147218126
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,105,0.5163769672460021,0.017714497736196058,0.48362303275399776,0.017714497736196055
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,106,0.5169769660460022,0.01699242536435923,0.48302303395399776,0.016992425364359246
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,107,0.5176129647740024,0.016300075600910402,0.48238703522599763,0.016300075600910402
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,108,0.5182639634720024,0.015601935743588943,0.4817360365279975,0.015601935743588929
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,109,0.5188949622100025,0.01493985368914482,0.4811050377899974,0.01493985368914482
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,110,0.5195049609900027,0.014303387069153592,0.48049503900999724,0.014303387069153548
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,111,0.5228849542300027,0.01572743279010926,0.47711504576999725,0.015727432790109266
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,112,0.5233429533140027,0.015086488416680118,0.4766570466859972,0.01508648841668008
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,113,0.5238409523180029,0.014485892287671174,0.4761590476819971,0.01448589228767121
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,114,0.5283049433900029,0.020148606124528005,0.4716950566099971,0.02014860612452801
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,115,0.528635942728003,0.01944268736912659,0.4713640572719971,0.01944268736912662
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,116,0.5288989422020031,0.01872239208147097,0.47110105779799694,0.018722392081470966
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,117,0.5292369415260031,0.017983478442737833,0.4707630584739969,0.017983478442737864
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,118,0.531415937168003,0.01804855049277048,0.4685840628319971,0.018048550492770495
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,119,0.530086939826003,0.01358991379826228,0.46991306017399703,0.013589913798262285
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,120,0.530306939386003,0.012972468478942066,0.46969306061399696,0.012972468478942054
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,121,0.5310799378400032,0.012177841674595468,0.4689200621599968,0.01217784167459545
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,122,0.534841930316003,0.01720756231599241,0.465158069683997,0.017207562315992384
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,123,0.5348789302420032,0.016499289443582654,0.4651210697579969,0.016499289443582654
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,124,0.5349789300420031,0.015931686218823335,0.46502106995799686,0.015931686218823325
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,125,0.537294925410003,0.016570595122408837,0.462705074589997,0.01657059512240884
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,126,0.537285925428003,0.015895610908588657,0.462714074571997,0.01589561090858867
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,127,0.5416679166640026,0.0176300423884169,0.45833208333599734,0.01763004238841689
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,128,0.5410669178660027,0.01675003927267208,0.4589330821339973,0.016750039272672084
0.1,0.05,0.0,0.0,90,0.1,0.5,0.5,129,0.5366529266940028,0.016866673772949044,0.46334707330599717,0.01686667377294907
