run_id,cycle,tau_t,sigma_t,switch_cycle,tau,sigma,tau_after,sigma_after,s1,s2,peer_signal,price_1,markup_1,unit_cost_1,quantity_1,profit_1,elasticity_1,price_2,markup_2,unit_cost_2,quantity_2,profit_2,elasticity_2,rho,gamma,delta
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,0,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5180599638800041,0.481940036119996,0.5180599638800041,1.0945,0.1,0.995,259.029981940002,,,1.1605,0.1,1.055,240.97001805999798,,,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,1,0.1,0.05,90,0.1,0.05,0.0,0.0,0.5403599192800028,0.4596400807199972,0.5403599192800028,1.0962420081862423,0.10175076199622354,0.995,270.1799596400014,,8.406571291947575,2.157474999999999,1.0449999999999993,1.055,229.8200403599986,,0.8849033763448244,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,2,0.1,0.05,90,0.1,0.05,0.0,0.0,0.6438397123200004,0.3561602876799997,0.6438397123200004,1.091636776536604,0.09712238847899884,0.995,321.91985616000017,,109.8934162089541,3.104601249999998,1.9427499999999984,1.055,178.08014383999983,,0.42214387817647525,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,3,0.1,0.05,90,0.1,0.05,0.0,0.0,0.7150395699200003,0.2849604300799997,0.7150395699200003,1.088887173557525,0.09435896839952258,0.995,357.51978496000015,,24.89258644918962,4.004371187499998,2.7956124999999976,1.055,142.48021503999985,,0.6170048491538755,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,4,0.1,0.05,90,0.1,0.05,0.0,0.0,0.7613994771999992,0.23860052280000082,0.7613994771999992,1.086274312155432,0.09173297704063492,0.995,380.6997385999996,,24.901064190095937,4.8591526281249955,3.6058318749999967,1.055,119.30026140000041,,0.699601385581235,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,5,0.1,0.05,90,0.1,0.05,0.0,0.0,0.792999413999999,0.207000586000001,0.792999413999999,1.084834843290329,0.09028627466364715,0.995,396.4997069999995,,16.92383831934578,5.671194996718745,4.375540281249996,1.055,103.50029300000051,,0.7353452359841461,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,6,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8161393677199993,0.18386063228000069,0.8161393677199993,1.0827477093043316,0.08818865256716749,0.995,408.06968385999966,,21.68944140023562,6.442635246882807,5.106763267187495,1.055,91.93031614000034,,0.7677218896733096,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,7,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8334993329999999,0.16650066700000013,0.8334993329999999,1.0833708366170354,0.08881491117290001,0.995,416.74966649999993,,10.929123466011413,7.175503484538666,5.8014251038281195,1.055,83.25033350000007,,0.7780578931725576,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,8,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8472993053999988,0.15270069460000127,0.8472993053999988,1.080758697788322,0.08618964601841396,0.995,423.64965269999936,,28.540919684651374,7.871728310311732,6.461353848636713,1.055,76.35034730000064,,0.8033509966962764,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,9,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8580792838399994,0.14192071616000054,0.8580792838399994,1.0882125109049416,0.09368091548235351,0.995,429.0396419199997,,5.237018199881783,8.533141894796145,7.088286156204876,1.055,70.96035808000028,,0.7907891345119542,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,10,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8670792658399995,0.1329207341600005,0.8670792658399995,1.1795838963677463,0.18551145363592592,0.995,433.53963291999975,,1.5180564217886554,9.161484800056336,7.683871848394631,1.055,66.46036708000025,,0.8121927292880564,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,11,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8736792526399997,0.12632074736000026,0.8736792526399997,2.115604701549358,1.1262358809541289,0.995,436.83962631999987,,0.2,9.758410560053516,8.249678255974898,1.055,63.160373680000134,,0.7169407423904895,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,12,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8696192607599995,0.1303807392400005,0.8696192607599995,3.0048244664718897,2.0199240869064217,0.995,434.80963037999976,,0.2,10.32549003205084,8.787194343176152,1.055,65.19036962000024,,0.5012970978136737,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,13,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8659192681599998,0.13408073184000022,0.8659192681599998,3.849583243148294,2.8689278825610995,0.995,432.9596340799999,,0.2,10.864215530448297,9.297834626017343,1.055,67.04036592000011,,0.495498772421992,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,14,0.1,0.05,90,0.1,0.05,0.0,0.0,0.861979276039999,0.13802072396000095,0.861979276039999,4.6521040809908785,3.675481488433044,0.995,430.9896380199995,,0.2,11.376004753925882,9.782942894716475,1.055,69.01036198000048,,0.5695369148583584,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,15,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8578792842399994,0.14212071576000063,0.8578792842399994,5.414498876941334,4.441707414011391,0.995,428.9396421199997,,0.2,11.862204516229585,10.24379574998065,1.055,71.06035788000031,,0.6359948214990644,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,16,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8535192929599993,0.14648070704000077,0.8535192929599993,6.138773933094266,5.16962204331082,0.995,426.7596464799996,,0.2,12.324094290418106,10.681605962481617,1.055,73.24035352000038,,0.7220629628309672,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,17,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8496793006399991,0.15032069936000095,0.8496793006399991,6.8268352364395515,5.861140941145278,0.995,424.8396503199995,,0.2,12.7628895758972,11.097525664357535,1.055,75.16034968000048,,0.6774784227743306,0.7,0.5,0.5
20251229-120624_seed1_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,18,0.1,0.05,90,0.1,0.05,0.0,0.0,0.8451993095999988,0.15480069040000125,0.8451993095999988,7.480493474617573,6.518083894088013,0.995,422.59965479999937,,0.2,13.179745097102337,11.492649381139657,1.055,77.40034520000063,,0.8394425697387004,0.7,0.5,0.5
