tau,sigma,tau_after,sigma_after,switch_cycle,rho,gamma,delta,cycle,s1_mean,s1_std,s2_mean,s2_std
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,30,0.7237555524879997,0.01884306586864651,0.27624444751200017,0.01884306586864649
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,31,0.7206725586539997,0.01925898946747232,0.2793274413460002,0.019258989467472273
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,32,0.7182255635479997,0.01887870116115477,0.2817744364520003,0.018878701161154678
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,33,0.7158995681999997,0.018360901219995725,0.2841004318000002,0.01836090121999572
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,34,0.7137185725619998,0.017760255462098192,0.2862814274380002,0.017760255462098223
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,35,0.7117335765319998,0.017249406193805595,0.28826642346800024,0.01724940619380563
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,36,0.7098905802179998,0.01662315091247889,0.29010941978200017,0.016623150912478853
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,37,0.7081275837439998,0.016035966116290396,0.2918724162560002,0.016035966116290407
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,38,0.7064595870799998,0.015465263321891479,0.2935404129200002,0.015465263321891425
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,39,0.7048495902999998,0.014837672657716737,0.2951504097000001,0.014837672657716782
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,40,0.7034095931799997,0.01430020400713869,0.2965904068200002,0.01430020400713871
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,41,0.7019845960299999,0.013750982221671879,0.29801540397000015,0.013750982221671827
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,42,0.7006855986279998,0.013168812639240284,0.29931440137200005,0.013168812639240237
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,43,0.6994396011199999,0.012609328034878034,0.30056039888,0.01260932803487806
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,44,0.6982696034599999,0.012086564305489515,0.30173039654000006,0.01208656430548943
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,45,0.697128605742,0.011545453991116967,0.302871394258,0.011545453991117022
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,46,0.6960496079,0.011039471616496644,0.30395039209999997,0.011039471616496674
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,47,0.6949756100480001,0.010554330650292884,0.3050243899519999,0.010554330650292876
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,48,0.694035611928,0.01008669980879407,0.3059643880719999,0.010086699808794038
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,49,0.6931006137980001,0.009645782576785018,0.30689938620199986,0.009645782576784988
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,50,0.6922086155820002,0.009182579535753915,0.30779138441799986,0.009182579535753932
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,51,0.6914136171720001,0.008800011347262944,0.3085863828279999,0.008800011347262927
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,52,0.690612618774,0.008398873542458852,0.30938738122599985,0.008398873542458858
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,53,0.689822620354,0.008010753768660285,0.3101773796459999,0.008010753768660275
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,54,0.6890666218660001,0.007635332651614954,0.3109333781339999,0.007635332651614965
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,55,0.6883656232680002,0.007284966663983588,0.31163437673199984,0.007284966663983566
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,56,0.6876926246140002,0.006931161400641677,0.31230737538599984,0.006931161400641648
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,57,0.687051625896,0.006642077065289435,0.3129483741039999,0.006642077065289458
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,58,0.686422627154,0.006337123570867979,0.31357737284599996,0.006337123570867923
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,59,0.685882628234,0.006079022651053082,0.3141173717659999,0.006079022651053111
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,60,0.685348629302,0.005808948702136503,0.314651370698,0.005808948702136494
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,61,0.684831630336,0.005547826415700914,0.31516836966399986,0.005547826415700983
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,62,0.684318631362,0.005313243802894786,0.3156813686379999,0.005313243802894759
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,63,0.683850632298,0.005087226589697672,0.3161493677019999,0.005087226589697704
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,64,0.683435633128,0.004882024324516538,0.3165643668719999,0.004882024324516562
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,65,0.6830046339900001,0.004669127288781499,0.3169953660099999,0.0046691272887814704
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,66,0.6825406349180001,0.004477986248632994,0.3174593650819999,0.004477986248633027
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,67,0.6821206357580001,0.004290423736942398,0.31787936424199986,0.004290423736942394
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,68,0.6817456365080001,0.004122638324186263,0.3182543634919999,0.004122638324186337
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,69,0.6813796372400001,0.003987968690820882,0.3186203627599999,0.0039879686908209115
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,70,0.68105963788,0.0038438719313644482,0.3189403621199999,0.003843871931364472
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,71,0.680728638542,0.0036835805576603186,0.31927136145799995,0.003683580557660293
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,72,0.6748496503000001,0.01670214735460693,0.32515034969999984,0.016702147354606938
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,73,0.6742126515740001,0.01779206351979473,0.32578734842599977,0.017792063519794732
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,74,0.6741116517760002,0.01735377743234844,0.3258883482239998,0.017353777432348436
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,75,0.6740546518900001,0.016843907437388086,0.3259453481099998,0.016843907437388096
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,76,0.6739976520040003,0.01631147174467106,0.32600234799599975,0.016311471744671065
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,77,0.6726216547560002,0.016138312906851658,0.3273783452439997,0.016138312906851665
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,78,0.6724506550980004,0.015735582142148808,0.32754934490199966,0.015735582142148846
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,79,0.6632066735860004,0.02603482273916352,0.3367933264139996,0.026034822739163535
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,80,0.6624796750400004,0.027012876990694754,0.3375203249599996,0.027012876990694736
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,81,0.6626386747220003,0.026301781212727252,0.3373613252779996,0.026301781212727242
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,82,0.6599286801420003,0.03174802619355419,0.34007131985799965,0.031748026193554185
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,83,0.6598586802820003,0.03212129803749082,0.34014131971799966,0.0321212980374908
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,84,0.6604176791640004,0.030844963431301782,0.33958232083599965,0.030844963431301796
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,85,0.6569236861520003,0.03548318978674358,0.34307631384799964,0.035483189786743606
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,86,0.6556106887780003,0.03874012520634528,0.34438931122199967,0.038740125206345295
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,87,0.6515026969940003,0.04887437358754361,0.34849730300599957,0.048874373587543624
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,88,0.6508366983260003,0.04969489803905893,0.34916330167399967,0.04969489803905891
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,89,0.6495647008700003,0.048856578122036254,0.3504352991299996,0.048856578122036275
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,90,0.6538516922960003,0.03914926136100686,0.3461483077039998,0.03914926136100685
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,91,0.5429349141299996,0.047170045578953,0.4570650858700004,0.04717004557895298
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,92,0.5385549228899994,0.045880913538314055,0.4614450771100006,0.04588091353831407
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,93,0.5360829278339994,0.04435444527859956,0.46391707216600053,0.04435444527859954
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,94,0.5306829386339997,0.041412659823175636,0.4693170613660002,0.0414126598231756
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,95,0.53008993982,0.039895350629440086,0.46991006018000003,0.039895350629440114
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,96,0.5254319491360001,0.040977474623554895,0.4745680508639999,0.04097747462355487
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,97,0.5245619508760003,0.039526883309559085,0.47543804912399956,0.039526883309559085
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,98,0.5240649518700007,0.038049706180745685,0.4759350481299993,0.03804970618074568
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,99,0.5270849458300011,0.03071971163733036,0.47291505416999896,0.03071971163733035
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,100,0.5269819460360013,0.02945658962583491,0.47301805396399865,0.029456589625834924
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,101,0.5269919460160015,0.0282408093168356,0.4730080539839984,0.028240809316835626
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,102,0.5277969444060017,0.025610742781600034,0.47220305559399833,0.025610742781600002
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,103,0.5280429439140019,0.024338122577883706,0.47195705608599814,0.02433812257788373
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,104,0.5282749434500019,0.023171170716668386,0.471725056549998,0.02317117071666838
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,105,0.5284949430100021,0.02215714045360461,0.47150505698999795,0.022157140453604594
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,106,0.5287519424960021,0.02118316786691081,0.47124805750399784,0.021183167866910775
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,107,0.5290439419120022,0.020190995252586774,0.4709560580879978,0.020190995252586795
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,108,0.5313339373320025,0.01681481957872429,0.46866606266799743,0.016814819578724282
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,109,0.5316369367260025,0.016062756876532813,0.4683630632739974,0.0160627568765328
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,110,0.5319299361400027,0.015290675918391812,0.4680700638599973,0.015290675918391793
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,111,0.5322309355380026,0.01455222805446508,0.4677690644619973,0.014552228054465087
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,112,0.5325129349740028,0.013857067409361823,0.46748706502599713,0.013857067409361845
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,113,0.5327539344920028,0.013243244058790715,0.4672460655079972,0.013243244058790729
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,114,0.5330219339560028,0.012632534003858609,0.46697806604399716,0.012632534003858597
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,115,0.5332789334420028,0.012017005067223899,0.46672106655799706,0.012017005067223866
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,116,0.5334929330140029,0.011473034325506684,0.46650706698599703,0.011473034325506669
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,117,0.533727932544003,0.0109584593454639,0.466272067455997,0.010958459345463906
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,118,0.5339579320840031,0.010474483234710293,0.46604206791599695,0.010474483234710334
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,119,0.534184931630003,0.009972046040407164,0.465815068369997,0.009972046040407148
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,120,0.5344109311780031,0.009460121225560452,0.46558906882199685,0.009460121225560463
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,121,0.5386649226700031,0.013508504205444874,0.46133507732999696,0.013508504205444903
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,122,0.538782922434003,0.013431299089840185,0.4612170775659969,0.013431299089840162
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,123,0.5388699222600031,0.013240301866360387,0.4611300777399969,0.013240301866360412
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,124,0.5389439221120031,0.01302516993762671,0.4610560778879969,0.013025169937626679
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,125,0.5390149219700031,0.0127072586548558,0.46098507802999683,0.012707258654855735
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,126,0.5390599218800032,0.012380411418842085,0.4609400781199969,0.012380411418842052
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,127,0.5390849218300031,0.011987883747341551,0.46091507816999683,0.011987883747341586
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,128,0.5391039217920032,0.01163632015731872,0.46089607820799683,0.011636320157318733
0.1,0.05,0.0,0.0,90,0.2,0.7,0.5,129,0.5391149217700032,0.01124645976407377,0.4608850782299968,0.011246459764073779
