tau,sigma,tau_after,sigma_after,switch_cycle,rho,gamma,delta,cycle,s1_mean,s1_std,s2_mean,s2_std
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,0,0.518027963944004,0.00038837776891308373,0.4819720360559959,0.00038837776891310476
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,1,0.5403549192900028,0.000427716463904966,0.45964508070999716,0.0004277164639049811
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,2,0.6434187131620004,0.002469510035722419,0.3565812868379996,0.0024695100357224526
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,3,0.7142205715579998,0.0032505317539465086,0.2857794284420002,0.0032505317539465355
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,4,0.7602074795839996,0.0034299748800524416,0.23979252041600044,0.003429974880052436
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,5,0.7917244165499994,0.003354562052856618,0.2082755834500006,0.0033545620528565964
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,6,0.8145563708859994,0.00324490385684447,0.18544362911400064,0.0032449038568444894
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,7,0.8319083361819993,0.0031665789104736255,0.1680916638180007,0.003166578910473636
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,8,0.8454643090699993,0.0029833787235657872,0.1545356909300007,0.0029833787235657946
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,9,0.8564002871979994,0.002906129077923731,0.1435997128020005,0.0029061290779237767
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,10,0.8653492692999996,0.002815967603572166,0.13465073070000047,0.0028159676035721553
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,11,0.8690542618899995,0.005617045028079492,0.1309457381100005,0.005617045028079509
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,12,0.8657572684839995,0.007053361046510069,0.13424273151600044,0.007053361046510058
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,13,0.8622392755199995,0.00857736558922139,0.13776072448000048,0.008577365589221366
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,14,0.8585312829359995,0.010104622600620667,0.14146871706400058,0.010104622600620675
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,15,0.8545612908759994,0.010311875214970258,0.14543870912400064,0.010311875214970252
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,16,0.8504162991659994,0.010383557918237587,0.14958370083400058,0.01038355791823761
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,17,0.8463253073479994,0.010572111240353456,0.15367469265200062,0.010572111240353491
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,18,0.8420673158639991,0.01058997290579124,0.15793268413600087,0.01058997290579125
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,19,0.8380033239919988,0.010675878906060208,0.161996676008001,0.010675878906060208
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,20,0.8337563324859991,0.010782004951842488,0.16624366751400094,0.010782004951842492
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,21,0.8296543406899991,0.010752671914844131,0.17034565931000079,0.010752671914844138
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,22,0.8249383501219991,0.008936757654686437,0.17506164987800077,0.008936757654686458
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,23,0.8193013613959991,0.006496845842430902,0.18069863860400087,0.006496845842430874
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,24,0.8095613808759993,0.009703969788006347,0.19043861912400067,0.009703969788006332
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,25,0.7899104201779993,0.021181850076892342,0.2100895798220007,0.02118185007689236
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,26,0.7579774840439996,0.030972380747220495,0.24202251595600047,0.030972380747220536
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,27,0.7300895398199995,0.02683766722551913,0.26991046018000053,0.02683766722551916
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,28,0.7171825656339996,0.032276067267753894,0.2828174343660003,0.032276067267753894
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,29,0.709805580388,0.03250348692835466,0.29019441961199993,0.032503486928354676
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,30,0.701343597312,0.03740581248167855,0.298656402688,0.03740581248167854
0.1,0.05,0.0,0.0,90,0.7,0.5,0.5,31,0.6953026093940001,0.041840271694150735,0.3046973906059999,0.04184027169415074
